#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P38107	uniprotkb:P38108	-	-	psi-mi:muca_pseae|psi-mi:mucA|uniprotkb:mucA|uniprotkb:PA0763|uniprotkb:P38107|uniprotkb:MUCA_PSEAE|intact:EBI-6406981|icrogid:53005055|hgnc:mucA|entrezgene/locuslink:879357|crogid:yl5t/tevir67pNuoJC6WcgnF5zg208964|irogid:53005055|rogid:yl5t/tevir67pNuoJC6WcgnF5zg208964	psi-mi:mucb_pseae|psi-mi:mucB|uniprotkb:mucB|uniprotkb:algN|uniprotkb:PA0764|uniprotkb:P38108|uniprotkb:MUCB_PSEAE|intact:EBI-6406975|icrogid:33534587|hgnc:mucB|entrezgene/locuslink:882064|crogid:LxPnAt2XDPOY++D639Xwq8At09c208964|irogid:33534587|rogid:LxPnAt2XDPOY++D639Xwq8At09c208964	psi-mi:"MI:0071"(molecular sieving)|psi-mi:"MI:0096"(pull down)|psi-mi:"MI:0053"(fluorescence polarization spectroscopy)|psi-mi:"MI:0435"(protease assay)	Wood, LF. et al.(2009)|Cezairliyan, BO. et al.(2009)|Wood et al. (2009)|Cezairliyan et al. (2009)|wood-2009-1|cezairliyan-2009-1|cezairliyan-2009-3	pubmed:19226327|pubmed:19298369|imex:IM-18270|imex:IM-18274	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0194"(cleavage reaction)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-680|intact:EBI-6406986|mpidb:MPIDB-INT-569|intact:EBI-6407108|intact:EBI-6510475|intact:EBI-6510461	intact-miscore:0.72|hpr:5|lpr:1|np:2
uniprotkb:Q9I1Y9	uniprotkb:Q9I1Y9	-	-	psi-mi:q9i1y9_pseae|uniprotkb:PA2126|uniprotkb:Q9I1Y9|uniprotkb:Q9I1Y9_PSEAE|intact:EBI-6416610|icrogid:23910080|hgnc:PA2126|entrezgene/locuslink:878585|crogid:2i1T09EX7y0Y8Q+r8t50vwz4g8A208964|irogid:23910080|rogid:2i1T09EX7y0Y8Q+r8t50vwz4g8A208964	psi-mi:q9i1y9_pseae|uniprotkb:PA2126|uniprotkb:Q9I1Y9|uniprotkb:Q9I1Y9_PSEAE|intact:EBI-6416610|icrogid:23910080|hgnc:PA2126|entrezgene/locuslink:878585|crogid:2i1T09EX7y0Y8Q+r8t50vwz4g8A208964|irogid:23910080|rogid:2i1T09EX7y0Y8Q+r8t50vwz4g8A208964	psi-mi:"MI:0018"(two hybrid)	McManus, HR. et al.(2011)|McManus et al. (2011)|mcmanus-2011-1	pubmed:21926232|imex:IM-18424	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6416606|mpidb:MPIDB-INT-1717	intact-miscore:0.37|hpr:2|lpr:2|np:1
uniprotkb:Q9I1Y8	uniprotkb:Q9I1Y9	-	-	psi-mi:q9i1y8_pseae|uniprotkb:PA2127|uniprotkb:Q9I1Y8|uniprotkb:Q9I1Y8_PSEAE|intact:EBI-6416636|icrogid:40438390|hgnc:PA2127|entrezgene/locuslink:878618|crogid:ZiFi0+7CLlWSOa9YRKtuTpPIryQ208964|irogid:40438390|rogid:ZiFi0+7CLlWSOa9YRKtuTpPIryQ208964	psi-mi:q9i1y9_pseae|uniprotkb:PA2126|uniprotkb:Q9I1Y9|uniprotkb:Q9I1Y9_PSEAE|intact:EBI-6416610|icrogid:23910080|hgnc:PA2126|entrezgene/locuslink:878585|crogid:2i1T09EX7y0Y8Q+r8t50vwz4g8A208964|irogid:23910080|rogid:2i1T09EX7y0Y8Q+r8t50vwz4g8A208964	psi-mi:"MI:0676"(tandem affinity purification)|psi-mi:"MI:0018"(two hybrid)	McManus, HR. et al.(2011)|McManus et al. (2011)|mcmanus-2011-1|mcmanus-2011-2	pubmed:21926232|imex:IM-18424	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-1716|intact:EBI-6416659|intact:EBI-6416641|mpidb:MPIDB-INT-1718	intact-miscore:0.51|hpr:2|lpr:2|np:1
uniprotkb:P52003	uniprotkb:Q9HXS2	-	-	psi-mi:mexr_pseae|psi-mi:mexR|uniprotkb:mexR|uniprotkb:Q5EEX5|uniprotkb:Q5EEX4|uniprotkb:Q5EEX3|uniprotkb:Q83UE4|uniprotkb:PA0424|uniprotkb:P52003|uniprotkb:MEXR_PSEAE|intact:EBI-6400193|icrogid:39419203|hgnc:mexR|entrezgene/locuslink:877857|crogid:XfeRC9YsBWW9TlTbQnfzWbTsHeA208964|irogid:39419203|rogid:XfeRC9YsBWW9TlTbQnfzWbTsHeA208964	psi-mi:q9hxs2_pseae|psi-mi:armR|uniprotkb:armR|uniprotkb:PA3719|uniprotkb:Q9HXS2|uniprotkb:Q9HXS2_PSEAE|intact:EBI-6400203|icrogid:41523040|hgnc:armR|entrezgene/locuslink:880376|crogid:bs+FfYb7WFXIU1suGJ6b4GFLjac208964|irogid:41523040|rogid:bs+FfYb7WFXIU1suGJ6b4GFLjac208964	psi-mi:"MI:0065"(isothermal titration calorimetry)|psi-mi:"MI:0369"(lex-a dimerization assay)	Daigle, DM. et al.(2007)|Daigle et al. (2007)|daigle-2007-1|daigle-2007-2	pubmed:17545281|imex:IM-18497	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6400208|mpidb:MPIDB-INT-2075|intact:EBI-6455035	intact-miscore:0.53|hpr:1|lpr:1|np:1
uniprotkb:Q9I3S1	uniprotkb:Q9HUF2	-	-	psi-mi:bdla_pseae|psi-mi:bdlA|uniprotkb:bdlA|uniprotkb:Chemotaxis regulator BdlA|uniprotkb:PA1423|uniprotkb:Q9I3S1|uniprotkb:BDLA_PSEAE|intact:EBI-6419769|icrogid:29103605|hgnc:bdlA|entrezgene/locuslink:881734|crogid:D4DaPVyZI/ik816k0P3ui5F4Zac208964|irogid:29103605|rogid:D4DaPVyZI/ik816k0P3ui5F4Zac208964	psi-mi:q9huf2_pseae|uniprotkb:PA5017|uniprotkb:Q9HUF2|uniprotkb:Q9HUF2_PSEAE|intact:EBI-6419778|icrogid:27879786|hgnc:PA5017|entrezgene/locuslink:881298|crogid:AfGptUS3TNJsE78v5GOlWc9Y8e0208964|irogid:27879786|rogid:AfGptUS3TNJsE78v5GOlWc9Y8e0208964	psi-mi:"MI:0096"(pull down)	Petrova, OE. et al.(2012)|Petrova et al. (2012)|petrova-2012-1	pubmed:22923587|imex:IM-18479	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6419774|mpidb:MPIDB-INT-1964	intact-miscore:0.40|hpr:2|lpr:2|np:1
uniprotkb:Q9I3S1	uniprotkb:Q9I580	-	-	psi-mi:bdla_pseae|psi-mi:bdlA|uniprotkb:bdlA|uniprotkb:Chemotaxis regulator BdlA|uniprotkb:PA1423|uniprotkb:Q9I3S1|uniprotkb:BDLA_PSEAE|intact:EBI-6419769|icrogid:29103605|hgnc:bdlA|entrezgene/locuslink:881734|crogid:D4DaPVyZI/ik816k0P3ui5F4Zac208964|irogid:29103605|rogid:D4DaPVyZI/ik816k0P3ui5F4Zac208964	psi-mi:q9i580_pseae|uniprotkb:PA0861|uniprotkb:Q9I580|uniprotkb:Q9I580_PSEAE|intact:EBI-6419787|icrogid:23779254|hgnc:PA0861|entrezgene/locuslink:882259|crogid:2RXL6cKMeAJfAdUqFx/VnQAAsME208964|irogid:23779254|rogid:2RXL6cKMeAJfAdUqFx/VnQAAsME208964	psi-mi:"MI:0096"(pull down)	Petrova, OE. et al.(2012)|Petrova et al. (2012)|petrova-2012-1	pubmed:22923587|imex:IM-18479	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6419792|mpidb:MPIDB-INT-1963	intact-miscore:0.40|hpr:2|lpr:2|np:1
uniprotkb:G3XCV7	uniprotkb:Q9HX24	-	-	psi-mi:g3xcv7_pseae|psi-mi:pbpA|uniprotkb:pbpA|uniprotkb:Penicillin-binding protein 2|uniprotkb:mrdA|uniprotkb:PA4003|uniprotkb:G3XCV7|uniprotkb:G3XCV7_PSEAE|intact:EBI-6503814|icrogid:26048628|hgnc:pbpA|entrezgene/locuslink:878962|crogid:7/AOKYqY4q7rw66usKtKHxKmN3U208964|irogid:26048628|rogid:7/AOKYqY4q7rw66usKtKHxKmN3U208964	psi-mi:q9hx24_pseae|psi-mi:sltB1|uniprotkb:sltB1|uniprotkb:PA4001|uniprotkb:Q9HX24|uniprotkb:Q9HX24_PSEAE|intact:EBI-6404064|icrogid:26750565|hgnc:sltB1|entrezgene/locuslink:878946|crogid:8P/25NrLlTNJKVdhhYzKwlw9qE4208964|irogid:26750565|rogid:8P/25NrLlTNJKVdhhYzKwlw9qE4208964	psi-mi:"MI:0004"(affinity chromatography technology)|psi-mi:"MI:0107"(surface plasmon resonance)	Legaree, BA. et al.(2008)|Legaree et al. (2008)|legaree-2008-1|legaree-2008-2	pubmed:18708507|imex:IM-18225	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6404079|mpidb:MPIDB-INT-556|intact:EBI-6404069|mpidb:MPIDB-INT-557	intact-miscore:0.54|hpr:1|lpr:1|np:1
uniprotkb:P26995	uniprotkb:Q9I321	-	-	psi-mi:exsc_pseae|psi-mi:exsC|uniprotkb:exsC|uniprotkb:PA1710|uniprotkb:P26995|uniprotkb:EXSC_PSEAE|intact:EBI-6409811|icrogid:44118135|hgnc:exsC|entrezgene/locuslink:878452|crogid:h14dsiQtEAVlPgS/NJ5PJnYEWq0208964|irogid:44118135|rogid:h14dsiQtEAVlPgS/NJ5PJnYEWq0208964	psi-mi:q9i321_pseae|psi-mi:exsD|uniprotkb:exsD|uniprotkb:PA1714|uniprotkb:Q9I321|uniprotkb:Q9I321_PSEAE|intact:EBI-6409805|icrogid:27291679|hgnc:exsD|entrezgene/locuslink:880880|crogid:9U6ISOBhXtkHdcl8ghXGdKWX1IY208964|irogid:27291679|rogid:9U6ISOBhXtkHdcl8ghXGdKWX1IY208964	psi-mi:"MI:0096"(pull down)	Brutinel, ED. et al.(2010)|Brutinel et al. (2010)|brutinel-2010-1	pubmed:20008065|imex:IM-18325	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-1324|intact:EBI-6409816	intact-miscore:0.40|hpr:3|lpr:3|np:1
uniprotkb:P26993	uniprotkb:Q9I321	-	-	psi-mi:exsa_pseae|psi-mi:exsA|uniprotkb:exsA|uniprotkb:PA1713|uniprotkb:P26993|uniprotkb:EXSA_PSEAE|intact:EBI-6307207|icrogid:26637919|hgnc:exsA|entrezgene/locuslink:879712|crogid:8AQvhTEiTtpZJMWb8aLS6dojJXY208964|irogid:26637919|rogid:8AQvhTEiTtpZJMWb8aLS6dojJXY208964	psi-mi:q9i321_pseae|psi-mi:exsD|uniprotkb:exsD|uniprotkb:PA1714|uniprotkb:Q9I321|uniprotkb:Q9I321_PSEAE|intact:EBI-6409805|icrogid:27291679|hgnc:exsD|entrezgene/locuslink:880880|crogid:9U6ISOBhXtkHdcl8ghXGdKWX1IY208964|irogid:27291679|rogid:9U6ISOBhXtkHdcl8ghXGdKWX1IY208964	psi-mi:"MI:0096"(pull down)|psi-mi:"MI:0369"(lex-a dimerization assay)	Brutinel, ED. et al.(2010)|Brutinel et al. (2010)|brutinel-2010-1|brutinel-2010-2	pubmed:20008065|imex:IM-18325	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6515121|intact:EBI-6515136|mpidb:MPIDB-INT-1323	intact-miscore:0.51|hpr:3|lpr:3|np:1
uniprotkb:P26993	uniprotkb:P26993	-	-	psi-mi:exsa_pseae|psi-mi:exsA|uniprotkb:exsA|uniprotkb:PA1713|uniprotkb:P26993|uniprotkb:EXSA_PSEAE|uniprotkb:EXSA|intact:EBI-6307207|icrogid:26637919|hgnc:exsA|entrezgene/locuslink:879712|crogid:8AQvhTEiTtpZJMWb8aLS6dojJXY208964|irogid:26637919|rogid:8AQvhTEiTtpZJMWb8aLS6dojJXY208964	psi-mi:exsa_pseae|psi-mi:exsA|uniprotkb:exsA|uniprotkb:PA1713|uniprotkb:P26993|uniprotkb:EXSA_PSEAE|uniprotkb:EXSA|intact:EBI-6307207|icrogid:26637919|hgnc:exsA|entrezgene/locuslink:879712|crogid:8AQvhTEiTtpZJMWb8aLS6dojJXY208964|irogid:26637919|rogid:8AQvhTEiTtpZJMWb8aLS6dojJXY208964	unknown:"MI:0230"|psi-mi:"MI:0090"(protein complementation assay)|psi-mi:"MI:0369"(lex-a dimerization assay)|unknown:"MI:0228"	Brutinel, ED. et al.(2010)|Bernhards, RC. et al.(2013)|Brutinel et al. (2010)|Bernhards et al. (2013)|brutinel-2010-2|bernhards-2013-2	pubmed:20008065|pubmed:23279839|imex:IM-18325|mint:fj-12-0809|mint:MINT-8405700	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)|psi-mi:"MI:0471"(MINT)	mpidb:MPIDB-INT-1323|intact:EBI-6409795|mint:MINT-8405716|intact:EBI-8288513	intact-miscore:0.55|hpr:3|lpr:2|np:2|mentha-score:0.236
uniprotkb:Q9I751	uniprotkb:Q9I742	-	-	psi-mi:q9i751_pseae|psi-mi:fha1|uniprotkb:fha1|uniprotkb:PA0081|uniprotkb:Q9I751|uniprotkb:Q9I751_PSEAE|intact:EBI-6511744|icrogid:34729356|hgnc:fha1|entrezgene/locuslink:879413|crogid:OKEPhqTbM03/Di4vikU/N/jKG/U208964|irogid:34729356|rogid:OKEPhqTbM03/Di4vikU/N/jKG/U208964	psi-mi:clpv1_pseae|psi-mi:clpV1|uniprotkb:clpV1|uniprotkb:PA0090|uniprotkb:Q9I742|uniprotkb:CLPV1_PSEAE|intact:EBI-6407692|icrogid:48000274|hgnc:clpV1|entrezgene/locuslink:879553|crogid:oml4S6r8Vna2q5+O94Xb9mo7qws208964|irogid:48000274|rogid:oml4S6r8Vna2q5+O94Xb9mo7qws208964	psi-mi:"MI:0676"(tandem affinity purification)	Hsu, F. et al.(2009)|Hsu et al. (2009)|hsu-2009-1	pubmed:19400797|imex:IM-18286	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-1091|intact:EBI-6407698	intact-miscore:0.40|hpr:1|lpr:1|np:1
uniprotkb:Q9I317	uniprotkb:P95435	refseq:NP_250409	refseq:NP_250411	psi-mi:psce_pseae|psi-mi:pscE|uniprotkb:pscE|uniprotkb:P95433|uniprotkb:Pseudomonas secretion protein E|uniprotkb:PA1718|uniprotkb:Q9I317|uniprotkb:PSCE_PSEAE|intact:EBI-6411628|icrogid:52858475|hgnc:pscE|entrezgene/locuslink:881908|crogid:ySU3k9suRaVFCrdiUPs8x0i4yGU208964|irogid:52858475|rogid:ySU3k9suRaVFCrdiUPs8x0i4yGU208964	psi-mi:pscg_pseae|psi-mi:pscG|uniprotkb:pscG|uniprotkb:Q7DCE7|uniprotkb:Pseudomonas secretion protein G|uniprotkb:PA1720|uniprotkb:P95435|uniprotkb:PSCG_PSEAE|intact:EBI-6411621|icrogid:41983449|hgnc:pscG|entrezgene/locuslink:881982|crogid:cmSi9q93etMOtZt/+LbRjgKSRSs208964|irogid:41983449|rogid:cmSi9q93etMOtZt/+LbRjgKSRSs208964	psi-mi:"MI:0071"(molecular sieving)|psi-mi:"MI:0096"(pull down)|psi-mi:"MI:0114"(x-ray crystallography)	Plé, S. et al.(2010)|Quinaud, M. et al.(2007)|Ple et al. (2010)|Quinaud et al. (2007)|ple-2010-1	pubmed:20494986|pubmed:17470796|imex:IM-18348|doi:10.1073/pnas.0610098104|imex:IM-22819	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0465"(dip)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6411634|intact:EBI-15635185|mpidb:MPIDB-INT-1418|intact:EBI-15635165|dip:DIP-196846E	intact-miscore:0.67|hpr:1|lpr:1|np:1
uniprotkb:P38107	uniprotkb:Q9HVX1	-	-	psi-mi:muca_pseae|psi-mi:mucA|uniprotkb:mucA|uniprotkb:PA0763|uniprotkb:P38107|uniprotkb:MUCA_PSEAE|intact:EBI-6406981|icrogid:53005055|hgnc:mucA|entrezgene/locuslink:879357|crogid:yl5t/tevir67pNuoJC6WcgnF5zg208964|irogid:53005055|rogid:yl5t/tevir67pNuoJC6WcgnF5zg208964	psi-mi:q9hvx1_pseae|psi-mi:algW|uniprotkb:algW|uniprotkb:PA4446|uniprotkb:Q9HVX1|uniprotkb:Q9HVX1_PSEAE|intact:EBI-6407097|icrogid:22005573|hgnc:algW|entrezgene/locuslink:880976|crogid:+tnR/bbYvg8MfbejE4jsjVdgyZA208964|irogid:22005573|rogid:+tnR/bbYvg8MfbejE4jsjVdgyZA208964	psi-mi:"MI:0435"(protease assay)	Cezairliyan, BO. et al.(2009)|Cezairliyan et al. (2009)|cezairliyan-2009-2	pubmed:19298369|imex:IM-18274	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0194"(cleavage reaction)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6407103|intact:EBI-6510475|mpidb:MPIDB-INT-1075|intact:EBI-6510440	intact-miscore:0.54|hpr:5|lpr:5|np:1
uniprotkb:Q9HVX1	uniprotkb:Q9HWZ4	-	-	uniprotkb:algW	uniprotkb:PA4033	psi-mi:"MI:0435"(protease assay)	Cezairliyan, BO. et al.(2009)	pubmed:19298369	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0469"(intact)	intact:EBI-6510440	-
uniprotkb:Q9HVX1	uniprotkb:P38108	-	-	uniprotkb:algW	uniprotkb:mucB	psi-mi:"MI:0435"(protease assay)	Cezairliyan, BO. et al.(2009)	pubmed:19298369	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0469"(intact)	intact:EBI-6510475	-
uniprotkb:P38108	uniprotkb:P38108	-	-	psi-mi:mucb_pseae|psi-mi:mucB|uniprotkb:mucB|uniprotkb:algN|uniprotkb:PA0764|uniprotkb:P38108|uniprotkb:MUCB_PSEAE|intact:EBI-6406975|icrogid:33534587|hgnc:mucB|entrezgene/locuslink:882064|crogid:LxPnAt2XDPOY++D639Xwq8At09c208964|irogid:33534587|rogid:LxPnAt2XDPOY++D639Xwq8At09c208964	psi-mi:mucb_pseae|psi-mi:mucB|uniprotkb:mucB|uniprotkb:algN|uniprotkb:PA0764|uniprotkb:P38108|uniprotkb:MUCB_PSEAE|intact:EBI-6406975|icrogid:33534587|hgnc:mucB|entrezgene/locuslink:882064|crogid:LxPnAt2XDPOY++D639Xwq8At09c208964|irogid:33534587|rogid:LxPnAt2XDPOY++D639Xwq8At09c208964	psi-mi:"MI:0071"(molecular sieving)	Cezairliyan, BO. et al.(2009)|Cezairliyan et al. (2009)|cezairliyan-2009-1	pubmed:19298369|imex:IM-18274	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6407092|mpidb:MPIDB-INT-681	intact-miscore:0.44|hpr:5|lpr:5|np:1
uniprotkb:Q9I019	uniprotkb:Q9HWI4	refseq:NP_251514	-	psi-mi:q9i019_pseae|uniprotkb:PA2824|uniprotkb:Q9I019|uniprotkb:Q9I019_PSEAE|intact:EBI-6416720|icrogid:99946|hgnc:PA2824|entrezgene/locuslink:878885|crogid:/AiClzAotCDpQ+/RudToV00xwTk208964|irogid:99946|rogid:/AiClzAotCDpQ+/RudToV00xwTk208964	psi-mi:q9hwi4_pseae|psi-mi:bfiS|uniprotkb:bfiS|uniprotkb:PA4197|uniprotkb:Q9HWI4|uniprotkb:Q9HWI4_PSEAE|intact:EBI-6416714|icrogid:47778420|hgnc:bfiS|entrezgene/locuslink:880350|crogid:oKE5xTXaua0MgRuJaMtliF6mCmk208964|irogid:47778420|rogid:oKE5xTXaua0MgRuJaMtliF6mCmk208964	psi-mi:"MI:0096"(pull down)	Petrova, OE. et al.(2011)|Petrova et al. (2011)|petrova-2011-1	pubmed:21949078|imex:IM-18430	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6416724|mpidb:MPIDB-INT-1724	intact-miscore:0.40|hpr:2|lpr:2|np:1
uniprotkb:Q9I019	uniprotkb:Q9HWI5	refseq:NP_251514	-	psi-mi:q9i019_pseae|uniprotkb:PA2824|uniprotkb:Q9I019|uniprotkb:Q9I019_PSEAE|intact:EBI-6416720|icrogid:99946|hgnc:PA2824|entrezgene/locuslink:878885|crogid:/AiClzAotCDpQ+/RudToV00xwTk208964|irogid:99946|rogid:/AiClzAotCDpQ+/RudToV00xwTk208964	psi-mi:q9hwi5_pseae|psi-mi:bfiR|uniprotkb:bfiR|uniprotkb:PA4196|uniprotkb:Q9HWI5|uniprotkb:Q9HWI5_PSEAE|intact:EBI-6416734|icrogid:30469312|hgnc:bfiR|entrezgene/locuslink:880470|crogid:FpQRuS0Dc7QrGSl6ypWXpD7JYKo208964|irogid:30469312|rogid:FpQRuS0Dc7QrGSl6ypWXpD7JYKo208964	psi-mi:"MI:0096"(pull down)	Petrova, OE. et al.(2011)|Petrova et al. (2011)|petrova-2011-1	pubmed:21949078|imex:IM-18430	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-1723|intact:EBI-6416740	intact-miscore:0.40|hpr:2|lpr:2|np:1
uniprotkb:P52002	uniprotkb:P52477	refseq:NP_249117	-	psi-mi:mexb_pseae|psi-mi:mexB|uniprotkb:mexB|uniprotkb:Q9S505|uniprotkb:Multidrug-efflux transporter MexB|uniprotkb:PA0426|uniprotkb:P52002|uniprotkb:MEXB_PSEAE|intact:EBI-6400435|icrogid:50850193|hgnc:mexB|entrezgene/locuslink:877852|crogid:uRtmabVKHE9WHJKQxQmpG6LiQkg208964|irogid:50850193|rogid:uRtmabVKHE9WHJKQxQmpG6LiQkg208964	psi-mi:mexa_pseae|psi-mi:mexA|uniprotkb:mexA|uniprotkb:Q9S506|uniprotkb:PA0425|uniprotkb:P52477|uniprotkb:MEXA_PSEAE|intact:EBI-6400426|icrogid:27255326|hgnc:mexA|entrezgene/locuslink:877855|crogid:9PTcAewnwM5+y7l7oyoClU/l1Wo208964|irogid:27255326|rogid:9PTcAewnwM5+y7l7oyoClU/l1Wo208964	psi-mi:"MI:0096"(pull down)	Nehme, D. et al.(2007)|Nehme et al. (2007)|nehme-2007-1	pubmed:17586626|imex:IM-18134	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-1063|intact:EBI-6400432	intact-miscore:0.40|hpr:1|lpr:1|np:1
uniprotkb:Q00514	uniprotkb:Q00514	-	-	psi-mi:gspg_pseae|psi-mi:xcpT|uniprotkb:xcpT|uniprotkb:pddA|uniprotkb:PA3101|uniprotkb:General secretion pathway protein G|uniprotkb:PilD-dependent protein PddA|uniprotkb:Q00514|uniprotkb:GSPG_PSEAE|intact:EBI-6420384|icrogid:28136840|hgnc:xcpT|entrezgene/locuslink:878731|crogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964|irogid:28136840|rogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964	psi-mi:gspg_pseae|psi-mi:xcpT|uniprotkb:xcpT|uniprotkb:pddA|uniprotkb:PA3101|uniprotkb:General secretion pathway protein G|uniprotkb:PilD-dependent protein PddA|uniprotkb:Q00514|uniprotkb:GSPG_PSEAE|intact:EBI-6420384|icrogid:28136840|hgnc:xcpT|entrezgene/locuslink:878731|crogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964|irogid:28136840|rogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964	psi-mi:"MI:0030"(cross-linking study)	Lu, HM. et al.(1997)|Lu et al. (1997)|lu-1997a-1	pubmed:9282737|imex:IM-18304	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-883|intact:EBI-6420519	intact-miscore:0.40|hpr:3|lpr:3|np:1
