#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P39112	uniprotkb:Q12124	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-37542|uniprotkb:D6VRY3	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:med2_yeast(display_long)|uniprotkb:MED2(gene name)|psi-mi:MED2(display_short)|uniprotkb:D2930(orf name)|uniprotkb:Mediator complex subunit 2(gene name synonym)|uniprotkb:YDL005C(locus name)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.22
uniprotkb:P39112	uniprotkb:P38633	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-17658|uniprotkb:D6VU21	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:med31_yeast(display_long)|uniprotkb:SOH1(gene name)|psi-mi:SOH1(display_short)|uniprotkb:YGL127C(locus name)|uniprotkb:G2864(orf name)|uniprotkb:MED31(gene name synonym)|uniprotkb:Mediator complex subunit 31(gene name synonym)|uniprotkb:Hpr1 suppressor protein 1(gene name synonym)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.22
uniprotkb:P39112	uniprotkb:P40356	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-13268|uniprotkb:Q6B1W3|uniprotkb:D6VUB3	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:med3_yeast(display_long)|uniprotkb:PGD1(gene name)|psi-mi:PGD1(display_short)|uniprotkb:YGL025C(locus name)|uniprotkb:HRS1(gene name synonym)|uniprotkb:MED3(gene name synonym)|uniprotkb:Mediator complex subunit 3(gene name synonym)|uniprotkb:Poly-glutamine domain protein 1(gene name synonym)|uniprotkb:Hyper-recombination suppressor protein 1(gene name synonym)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.22
uniprotkb:P39112	uniprotkb:Q12343	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-31503|uniprotkb:D6W2N0	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:med4_yeast(display_long)|uniprotkb:O3630(orf name)|uniprotkb:Mediator complex subunit 4(gene name synonym)|uniprotkb:MED4(gene name)|psi-mi:MED4(display_short)|uniprotkb:YOR174W(locus name)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.44
uniprotkb:P39112	uniprotkb:P53114	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-12407|uniprotkb:D6VTZ9	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:med5_yeast(display_long)|uniprotkb:NUT1(gene name)|psi-mi:NUT1(display_short)|uniprotkb:YGL151W(locus name)|uniprotkb:G1876(orf name)|uniprotkb:MED5(gene name synonym)|uniprotkb:Mediator complex subunit 5(gene name synonym)|uniprotkb:Negative regulator of URS2 protein 1(gene name synonym)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.22
uniprotkb:P39112	uniprotkb:P38782	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-10667|uniprotkb:D3DL07	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:med6_yeast(display_long)|uniprotkb:MTR32(gene name synonym)|uniprotkb:YHR058C(locus name)|uniprotkb:Mediator complex subunit 6(gene name synonym)|uniprotkb:MED6(gene name)|psi-mi:MED6(display_short)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.22
uniprotkb:P39112	uniprotkb:Q08278	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-10674|uniprotkb:D6W1T4	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:med7_yeast(display_long)|uniprotkb:YOL135C(locus name)|uniprotkb:Mediator complex subunit 7(gene name synonym)|uniprotkb:MED7(gene name)|psi-mi:MED7(display_short)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.22
uniprotkb:P39112	uniprotkb:P38304	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-20932|uniprotkb:D6VQI7	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:med8_yeast(display_long)|uniprotkb:YBR193C(locus name)|uniprotkb:YBR1403(orf name)|uniprotkb:MED8(gene name)|psi-mi:MED8(display_short)|uniprotkb:Mediator complex subunit 8(gene name synonym)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.22
uniprotkb:P39112	uniprotkb:P33308	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-5174|uniprotkb:D6W1I5	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:med9_yeast(display_long)|uniprotkb:CSE2(gene name)|psi-mi:CSE2(display_short)|uniprotkb:YNR010W(locus name)|uniprotkb:N2046(orf name)|uniprotkb:MED9(gene name synonym)|uniprotkb:Mediator complex subunit 9(gene name synonym)|uniprotkb:Chromosome segregation protein 2(gene name synonym)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.22
uniprotkb:P39112	uniprotkb:P39073	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-20082|uniprotkb:D6W3X1	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:ssn3_yeast(display_long)|uniprotkb:SSN3(gene name)|psi-mi:SSN3(display_short)|uniprotkb:ARE1(gene name synonym)|uniprotkb:SRB10(gene name synonym)|uniprotkb:CDK8(gene name synonym)|uniprotkb:GIG2(gene name synonym)|uniprotkb:UME5(gene name synonym)|uniprotkb:Cyclin-dependent kinase 8(gene name synonym)|uniprotkb:Suppressor of RNA polymerase B SRB10(gene name synonym)|uniprotkb:YPL042C(locus name)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.22
uniprotkb:P39112	uniprotkb:P47821	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-20078|uniprotkb:D6W1F3	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:ssn8_yeast(display_long)|uniprotkb:SSN8(gene name)|psi-mi:SSN8(display_short)|uniprotkb:SRB11(gene name synonym)|uniprotkb:GIG3(gene name synonym)|uniprotkb:YNL025C(locus name)|uniprotkb:N2805(orf name)|uniprotkb:NUT9(gene name synonym)|uniprotkb:UME3(gene name synonym)|uniprotkb:Suppressor of RNA polymerase B 11(gene name synonym)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.22
uniprotkb:P39112	uniprotkb:Q08579	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-19250|uniprotkb:D6W2P8	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:thi72_yeast(display_long)|uniprotkb:YOR192C(locus name)|uniprotkb:THI72(gene name)|psi-mi:THI72(display_short)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8229254|mint:MINT-2787865|imex:IM-15332-24927	intact-miscore:0.22
uniprotkb:P20967	uniprotkb:P19262	intact:EBI-12459|uniprotkb:D6VVG2	intact:EBI-12464|uniprotkb:D6VSD1|dip:DIP-1102N	psi-mi:odo1_yeast(display_long)|uniprotkb:YIL125W(locus name)|uniprotkb:KGD1(gene name)|psi-mi:KGD1(display_short)|uniprotkb:OGD1(gene name synonym)|uniprotkb:Alpha-ketoglutarate dehydrogenase(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E1(gene name synonym)	psi-mi:odo2_yeast(display_long)|uniprotkb:KGD2(gene name)|psi-mi:KGD2(display_short)|uniprotkb:YDR148C(locus name)|uniprotkb:YD8358.05C(orf name)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)	psi-mi:"MI:0363"(inferred by author)	Krogan et al. (2006)	pubmed:16554755|imex:IM-15332|mint:MINT-5218454	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8224417|mint:MINT-2783455|imex:IM-15332-24608	intact-miscore:0.77
uniprotkb:P36160	uniprotkb:P14540	intact:EBI-15881|uniprotkb:D6VXE1	intact:EBI-2447|uniprotkb:D6VXM7	psi-mi:rpf2_yeast(display_long)|uniprotkb:RPF2(gene name)|psi-mi:RPF2(display_short)|uniprotkb:YKR401(orf name)|uniprotkb:YKR081C(locus name)	psi-mi:alf_yeast(display_long)|uniprotkb:Fructose-1,6-bisphosphate aldolase(gene name synonym)|uniprotkb:YKL060C(locus name)|uniprotkb:FBA1(gene name)|psi-mi:FBA1(display_short)|uniprotkb:YKL320(orf name)	psi-mi:"MI:0676"(tandem affinity purification)	Sahasranaman et al. (2011)	pubmed:21926967|imex:IM-16257|mint:MINT-8285047|doi:10.1038/emboj.2011.338	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7433031|mint:MINT-8285733|imex:IM-16257-1	intact-miscore:0.35
uniprotkb:Q9UL18	uniprotkb:Q9UPY3	intact:EBI-527363|uniprotkb:Q5TA57|uniprotkb:Q6P4S0	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago1_human(display_long)|uniprotkb:AGO1(gene name)|psi-mi:AGO1(display_short)|uniprotkb:Argonaute RISC catalytic component 1(gene name synonym)|uniprotkb:EIF2C1(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 1(gene name synonym)|uniprotkb:Putative RNA-binding protein Q99(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Höck et al. (2007)	pubmed:17932509|imex:IM-10771|mint:MINT-6167515	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7641457|mint:MINT-6488488|imex:IM-10771-9	intact-miscore:0.72
uniprotkb:Q9UL18	uniprotkb:Q9UPY3	intact:EBI-527363|uniprotkb:Q5TA57|uniprotkb:Q6P4S0	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago1_human(display_long)|uniprotkb:AGO1(gene name)|psi-mi:AGO1(display_short)|uniprotkb:Argonaute RISC catalytic component 1(gene name synonym)|uniprotkb:EIF2C1(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 1(gene name synonym)|uniprotkb:Putative RNA-binding protein Q99(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Höck et al. (2007)	pubmed:17932509|imex:IM-10771|mint:MINT-6167515	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7641969|mint:MINT-6488791|imex:IM-10771-11	intact-miscore:0.72
uniprotkb:Q9UKV8	uniprotkb:Q9UPY3	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago2_human(display_long)|uniprotkb:AGO2(gene name)|psi-mi:AGO2(display_short)|uniprotkb:Argonaute RISC catalytic component 2(gene name synonym)|uniprotkb:EIF2C2(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 2(gene name synonym)|uniprotkb:PAZ Piwi domain protein(gene name synonym)|uniprotkb:Protein slicer(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Höck et al. (2007)	pubmed:17932509|imex:IM-10771|mint:MINT-6167515	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7642406|mint:MINT-6489217|imex:IM-10771-12	intact-miscore:0.94
uniprotkb:Q9UKV8	uniprotkb:Q9UPY3	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago2_human(display_long)|uniprotkb:AGO2(gene name)|psi-mi:AGO2(display_short)|uniprotkb:Argonaute RISC catalytic component 2(gene name synonym)|uniprotkb:EIF2C2(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 2(gene name synonym)|uniprotkb:PAZ Piwi domain protein(gene name synonym)|uniprotkb:Protein slicer(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Höck et al. (2007)	pubmed:17932509|imex:IM-10771|mint:MINT-6167515	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7642941|mint:MINT-6489539|imex:IM-10771-15	intact-miscore:0.94
uniprotkb:P19262	uniprotkb:P0C2J3	intact:EBI-12464|uniprotkb:D6VSD1|dip:DIP-1102N	intact:EBI-2106777|uniprotkb:D6VZ45	psi-mi:odo2_yeast(display_long)|uniprotkb:KGD2(gene name)|psi-mi:KGD2(display_short)|uniprotkb:YDR148C(locus name)|uniprotkb:YD8358.05C(orf name)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)	psi-mi:yl21b_yeast(display_long)|uniprotkb:YLRWTy2-1 POL(gene name synonym)|uniprotkb:TY2B-LR1(gene name)|psi-mi:TY2B-LR1(display_short)|uniprotkb:Transposon Ty2 TYA-TYB polyprotein(gene name synonym)|uniprotkb:TY2A-TY2B(gene name synonym)|uniprotkb:L9931.7b(orf name)|uniprotkb:YLR410W-B(locus name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	A et al. (2010)	pubmed:20489023|imex:IM-14079|mint:MINT-7915324	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-2614216|imex:IM-14079-153	intact-miscore:0.35
uniprotkb:P39112	uniprotkb:P29366	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-3508|uniprotkb:D6VQJ6	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:bem1_yeast(display_long)|uniprotkb:Suppressor of RHO3 protein 1(gene name synonym)|uniprotkb:BEM1(gene name)|psi-mi:BEM1(display_short)|uniprotkb:SRO1(gene name synonym)|uniprotkb:YBR200W(locus name)|uniprotkb:YBR1412(orf name)	psi-mi:"MI:0398"(two hybrid pooling approach)	Tonikian et al. (2009)	pubmed:19841731|imex:IM-14080|mint:MINT-7739884|doi:10.1371/journal.pbio.1000218	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7364369|mint:MINT-7750833|imex:IM-14080-766	intact-miscore:0.37
uniprotkb:P39112	uniprotkb:P29366	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-3508|uniprotkb:D6VQJ6	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:bem1_yeast(display_long)|uniprotkb:Suppressor of RHO3 protein 1(gene name synonym)|uniprotkb:BEM1(gene name)|psi-mi:BEM1(display_short)|uniprotkb:SRO1(gene name synonym)|uniprotkb:YBR200W(locus name)|uniprotkb:YBR1412(orf name)	psi-mi:"MI:0398"(two hybrid pooling approach)	Tonikian et al. (2009)	pubmed:19841731|imex:IM-14080|mint:MINT-7739884|doi:10.1371/journal.pbio.1000218	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7367264|mint:MINT-7751086|imex:IM-14080-713	intact-miscore:0.37
uniprotkb:P39112	uniprotkb:P39743	intact:EBI-11468|uniprotkb:D6W0B4	intact:EBI-14500|uniprotkb:D6VT22	psi-mi:dss1_yeast(display_long)|uniprotkb:DSS1(gene name)|psi-mi:DSS1(display_short)|uniprotkb:Mitochondrial biogenesis protein MSU1(gene name synonym)|uniprotkb:Deletion of SUV3 suppressor 1(gene name synonym)|uniprotkb:MSU1(gene name synonym)|uniprotkb:YM8021.13C(orf name)|uniprotkb:YMR287C(locus name)	psi-mi:rv167_yeast(display_long)|uniprotkb:D9509.8(orf name)|uniprotkb:YDR388W(locus name)|uniprotkb:RVS167(gene name)|psi-mi:RVS167(display_short)	psi-mi:"MI:0398"(two hybrid pooling approach)	Tonikian et al. (2009)	pubmed:19841731|imex:IM-14080|mint:MINT-7739884|doi:10.1371/journal.pbio.1000218	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7476542|mint:MINT-7758783|imex:IM-14080-143	intact-miscore:0.37
