#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q9UPY3	uniprotkb:Q96J94	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	intact:EBI-527417|uniprotkb:O95404|uniprotkb:Q8NA60|uniprotkb:Q8TBY5|uniprotkb:Q96JD5|uniprotkb:A4F266	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:piwl1_human(display_long)|uniprotkb:PIWIL1(gene name)|psi-mi:PIWIL1(display_short)|uniprotkb:HIWI(gene name synonym)	psi-mi:"MI:0019"(coimmunoprecipitation)	Tahbaz et al. (2004)	pubmed:14749716	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-527694	intact-miscore:0.50
uniprotkb:Q9UKV8	uniprotkb:Q9UPY3	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago2_human(display_long)|uniprotkb:AGO2(gene name)|psi-mi:AGO2(display_short)|uniprotkb:Argonaute RISC catalytic component 2(gene name synonym)|uniprotkb:EIF2C2(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 2(gene name synonym)|uniprotkb:PAZ Piwi domain protein(gene name synonym)|uniprotkb:Protein slicer(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	Tahbaz et al. (2004)	pubmed:14749716	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-527834	intact-miscore:0.94
uniprotkb:Q7Z3Z4	uniprotkb:Q9UPY3	intact:EBI-528601|uniprotkb:Q68CZ4|uniprotkb:Q8N8G9|uniprotkb:Q8N9V8|uniprotkb:Q8NEH2|uniprotkb:B4DEG5	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:piwl4_human(display_long)|uniprotkb:PIWIL4(gene name)|psi-mi:PIWIL4(display_short)|uniprotkb:HIWI2(gene name synonym)|uniprotkb:PIWI(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	Tahbaz et al. (2004)	pubmed:14749716	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-528620	intact-miscore:0.37
uniprotkb:Q9UKV8	uniprotkb:Q9UPY3	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago2_human(display_long)|uniprotkb:AGO2(gene name)|psi-mi:AGO2(display_short)|uniprotkb:Argonaute RISC catalytic component 2(gene name synonym)|uniprotkb:EIF2C2(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 2(gene name synonym)|uniprotkb:PAZ Piwi domain protein(gene name synonym)|uniprotkb:Protein slicer(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	Tahbaz et al. (2004)	pubmed:14749716	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-528729	intact-miscore:0.94
uniprotkb:Q7Z3Z4	uniprotkb:Q9UPY3	intact:EBI-528601|uniprotkb:Q68CZ4|uniprotkb:Q8N8G9|uniprotkb:Q8N9V8|uniprotkb:Q8NEH2|uniprotkb:B4DEG5	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:piwl4_human(display_long)|uniprotkb:PIWIL4(gene name)|psi-mi:PIWIL4(display_short)|uniprotkb:HIWI2(gene name synonym)|uniprotkb:PIWI(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	Tahbaz et al. (2004)	pubmed:14749716	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-528753	intact-miscore:0.37
uniprotkb:Q9UKV8	uniprotkb:Q9UPY3	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago2_human(display_long)|uniprotkb:AGO2(gene name)|psi-mi:AGO2(display_short)|uniprotkb:Argonaute RISC catalytic component 2(gene name synonym)|uniprotkb:EIF2C2(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 2(gene name synonym)|uniprotkb:PAZ Piwi domain protein(gene name synonym)|uniprotkb:Protein slicer(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0029"(cosedimentation through density gradient)	Tahbaz et al. (2004)	pubmed:14749716	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-528608	intact-miscore:0.94
uniprotkb:Q9UL18	uniprotkb:Q9UPY3	intact:EBI-527363|uniprotkb:Q5TA57|uniprotkb:Q6P4S0	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago1_human(display_long)|uniprotkb:AGO1(gene name)|psi-mi:AGO1(display_short)|uniprotkb:Argonaute RISC catalytic component 1(gene name synonym)|uniprotkb:EIF2C1(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 1(gene name synonym)|uniprotkb:Putative RNA-binding protein Q99(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Doi et al. (2003)	pubmed:12526743	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-528294	intact-miscore:0.72
uniprotkb:Q8CJG0	uniprotkb:Q9UPY3	intact:EBI-528299|uniprotkb:A1A563|uniprotkb:Q4VAB3|uniprotkb:Q571J6	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago2_mouse(display_long)|uniprotkb:Ago2(gene name)|psi-mi:Ago2(display_short)|uniprotkb:Argonaute RISC catalytic component 2(gene name synonym)|uniprotkb:Eif2c2(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 2(gene name synonym)|uniprotkb:Kiaa4215(gene name synonym)|uniprotkb:Piwi/argonaute family protein meIF2C2(gene name synonym)|uniprotkb:Protein slicer(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Doi et al. (2003)	pubmed:12526743	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-528561	intact-miscore:0.52
uniprotkb:Q9UL18	uniprotkb:Q9UPY3	intact:EBI-527363|uniprotkb:Q5TA57|uniprotkb:Q6P4S0	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago1_human(display_long)|uniprotkb:AGO1(gene name)|psi-mi:AGO1(display_short)|uniprotkb:Argonaute RISC catalytic component 1(gene name synonym)|uniprotkb:EIF2C1(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 1(gene name synonym)|uniprotkb:Putative RNA-binding protein Q99(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0019"(coimmunoprecipitation)	Doi et al. (2003)	pubmed:12526743	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-528308	intact-miscore:0.72
uniprotkb:Q8CJG0	uniprotkb:Q9UPY3	intact:EBI-528299|uniprotkb:A1A563|uniprotkb:Q4VAB3|uniprotkb:Q571J6	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago2_mouse(display_long)|uniprotkb:Ago2(gene name)|psi-mi:Ago2(display_short)|uniprotkb:Argonaute RISC catalytic component 2(gene name synonym)|uniprotkb:Eif2c2(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 2(gene name synonym)|uniprotkb:Kiaa4215(gene name synonym)|uniprotkb:Piwi/argonaute family protein meIF2C2(gene name synonym)|uniprotkb:Protein slicer(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0019"(coimmunoprecipitation)	Doi et al. (2003)	pubmed:12526743	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-528664	intact-miscore:0.52
uniprotkb:Q9UL18	uniprotkb:Q9UPY3	intact:EBI-527363|uniprotkb:Q5TA57|uniprotkb:Q6P4S0	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago1_human(display_long)|uniprotkb:AGO1(gene name)|psi-mi:AGO1(display_short)|uniprotkb:Argonaute RISC catalytic component 1(gene name synonym)|uniprotkb:EIF2C1(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 1(gene name synonym)|uniprotkb:Putative RNA-binding protein Q99(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fabian et al. (2009)	pubmed:19716330	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-6507553	intact-miscore:0.72
uniprotkb:Q9UKV8	uniprotkb:Q9UPY3	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago2_human(display_long)|uniprotkb:AGO2(gene name)|psi-mi:AGO2(display_short)|uniprotkb:Argonaute RISC catalytic component 2(gene name synonym)|uniprotkb:EIF2C2(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 2(gene name synonym)|uniprotkb:PAZ Piwi domain protein(gene name synonym)|uniprotkb:Protein slicer(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fabian et al. (2009)	pubmed:19716330	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-6507562	intact-miscore:0.94
uniprotkb:P20967	uniprotkb:P19262	intact:EBI-12459|uniprotkb:D6VVG2	intact:EBI-12464|uniprotkb:D6VSD1|dip:DIP-1102N	psi-mi:odo1_yeast(display_long)|uniprotkb:YIL125W(locus name)|uniprotkb:KGD1(gene name)|psi-mi:KGD1(display_short)|uniprotkb:OGD1(gene name synonym)|uniprotkb:Alpha-ketoglutarate dehydrogenase(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E1(gene name synonym)	psi-mi:odo2_yeast(display_long)|uniprotkb:KGD2(gene name)|psi-mi:KGD2(display_short)|uniprotkb:YDR148C(locus name)|uniprotkb:YD8358.05C(orf name)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)	psi-mi:"MI:0096"(pull down)	Heublein et al. (2014)	imex:IM-26148|pubmed:25165143	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-16416359|imex:IM-26148-1	intact-miscore:0.77
uniprotkb:P19955	uniprotkb:P19262	intact:EBI-16295|uniprotkb:D6VTT2	intact:EBI-12464|uniprotkb:D6VSD1|dip:DIP-1102N	psi-mi:rt31_yeast(display_long)|uniprotkb:YFR049W(locus name)|uniprotkb:YMR31(gene name)|psi-mi:YMR31(display_short)	psi-mi:odo2_yeast(display_long)|uniprotkb:KGD2(gene name)|psi-mi:KGD2(display_short)|uniprotkb:YDR148C(locus name)|uniprotkb:YD8358.05C(orf name)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)	psi-mi:"MI:0096"(pull down)	Heublein et al. (2014)	imex:IM-26148|pubmed:25165143	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-16416388|imex:IM-26148-3	intact-miscore:0.53
uniprotkb:P09624	uniprotkb:P19262	intact:EBI-5940|uniprotkb:D6VTL1	intact:EBI-12464|uniprotkb:D6VSD1|dip:DIP-1102N	psi-mi:dldh_yeast(display_long)|uniprotkb:YFL018C(locus name)|uniprotkb:LPD1(gene name)|psi-mi:LPD1(display_short)|uniprotkb:DHLP1(gene name synonym)|uniprotkb:Dihydrolipoamide dehydrogenase(gene name synonym)|uniprotkb:Lipoamide dehydrogenase component of pyruvate dehydrogenase complex(gene name synonym)|uniprotkb:Pyruvate dehydrogenase complex E3 component(gene name synonym)|uniprotkb:Glycine decarboxylase complex subunit L(gene name synonym)	psi-mi:odo2_yeast(display_long)|uniprotkb:KGD2(gene name)|psi-mi:KGD2(display_short)|uniprotkb:YDR148C(locus name)|uniprotkb:YD8358.05C(orf name)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)	psi-mi:"MI:0096"(pull down)	Heublein et al. (2014)	imex:IM-26148|pubmed:25165143	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-16416401|imex:IM-26148-5	intact-miscore:0.66
uniprotkb:P20967	uniprotkb:P19262	intact:EBI-12459|uniprotkb:D6VVG2	intact:EBI-12464|uniprotkb:D6VSD1|dip:DIP-1102N	psi-mi:odo1_yeast(display_long)|uniprotkb:YIL125W(locus name)|uniprotkb:KGD1(gene name)|psi-mi:KGD1(display_short)|uniprotkb:OGD1(gene name synonym)|uniprotkb:Alpha-ketoglutarate dehydrogenase(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E1(gene name synonym)	psi-mi:odo2_yeast(display_long)|uniprotkb:KGD2(gene name)|psi-mi:KGD2(display_short)|uniprotkb:YDR148C(locus name)|uniprotkb:YD8358.05C(orf name)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)	psi-mi:"MI:0096"(pull down)	Heublein et al. (2014)	imex:IM-26148|pubmed:25165143	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-16416419|imex:IM-26148-7	intact-miscore:0.77
uniprotkb:P20967	uniprotkb:P19262	intact:EBI-12459|uniprotkb:D6VVG2	intact:EBI-12464|uniprotkb:D6VSD1|dip:DIP-1102N	psi-mi:odo1_yeast(display_long)|uniprotkb:YIL125W(locus name)|uniprotkb:KGD1(gene name)|psi-mi:KGD1(display_short)|uniprotkb:OGD1(gene name synonym)|uniprotkb:Alpha-ketoglutarate dehydrogenase(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E1(gene name synonym)	psi-mi:odo2_yeast(display_long)|uniprotkb:KGD2(gene name)|psi-mi:KGD2(display_short)|uniprotkb:YDR148C(locus name)|uniprotkb:YD8358.05C(orf name)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)	psi-mi:"MI:0096"(pull down)	Heublein et al. (2014)	imex:IM-26148|pubmed:25165143	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-16416429|imex:IM-26148-9	intact-miscore:0.77
uniprotkb:P19955	uniprotkb:P19262	intact:EBI-16295|uniprotkb:D6VTT2	intact:EBI-12464|uniprotkb:D6VSD1|dip:DIP-1102N	psi-mi:rt31_yeast(display_long)|uniprotkb:YFR049W(locus name)|uniprotkb:YMR31(gene name)|psi-mi:YMR31(display_short)	psi-mi:odo2_yeast(display_long)|uniprotkb:KGD2(gene name)|psi-mi:KGD2(display_short)|uniprotkb:YDR148C(locus name)|uniprotkb:YD8358.05C(orf name)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)	psi-mi:"MI:0096"(pull down)	Heublein et al. (2014)	imex:IM-26148|pubmed:25165143	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-16416475|imex:IM-26148-17	intact-miscore:0.53
uniprotkb:P19955	uniprotkb:P19262	intact:EBI-16295|uniprotkb:D6VTT2	intact:EBI-12464|uniprotkb:D6VSD1|dip:DIP-1102N	psi-mi:rt31_yeast(display_long)|uniprotkb:YFR049W(locus name)|uniprotkb:YMR31(gene name)|psi-mi:YMR31(display_short)	psi-mi:odo2_yeast(display_long)|uniprotkb:KGD2(gene name)|psi-mi:KGD2(display_short)|uniprotkb:YDR148C(locus name)|uniprotkb:YD8358.05C(orf name)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)	psi-mi:"MI:0096"(pull down)	Heublein et al. (2014)	imex:IM-26148|pubmed:25165143	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-16416550|imex:IM-26148-19	intact-miscore:0.53
uniprotkb:P19262	uniprotkb:P09624	intact:EBI-12464|uniprotkb:D6VSD1|dip:DIP-1102N	intact:EBI-5940|uniprotkb:D6VTL1	psi-mi:odo2_yeast(display_long)|uniprotkb:KGD2(gene name)|psi-mi:KGD2(display_short)|uniprotkb:YDR148C(locus name)|uniprotkb:YD8358.05C(orf name)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)	psi-mi:dldh_yeast(display_long)|uniprotkb:YFL018C(locus name)|uniprotkb:LPD1(gene name)|psi-mi:LPD1(display_short)|uniprotkb:DHLP1(gene name synonym)|uniprotkb:Dihydrolipoamide dehydrogenase(gene name synonym)|uniprotkb:Lipoamide dehydrogenase component of pyruvate dehydrogenase complex(gene name synonym)|uniprotkb:Pyruvate dehydrogenase complex E3 component(gene name synonym)|uniprotkb:Glycine decarboxylase complex subunit L(gene name synonym)	psi-mi:"MI:0030"(cross-linking study)	Heublein et al. (2014)	imex:IM-26148|pubmed:25165143	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-16416452|imex:IM-26148-13	intact-miscore:0.66
uniprotkb:P20967	uniprotkb:P19262	intact:EBI-12459|uniprotkb:D6VVG2	intact:EBI-12464|uniprotkb:D6VSD1|dip:DIP-1102N	psi-mi:odo1_yeast(display_long)|uniprotkb:YIL125W(locus name)|uniprotkb:KGD1(gene name)|psi-mi:KGD1(display_short)|uniprotkb:OGD1(gene name synonym)|uniprotkb:Alpha-ketoglutarate dehydrogenase(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E1(gene name synonym)	psi-mi:odo2_yeast(display_long)|uniprotkb:KGD2(gene name)|psi-mi:KGD2(display_short)|uniprotkb:YDR148C(locus name)|uniprotkb:YD8358.05C(orf name)|uniprotkb:Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex(gene name synonym)|uniprotkb:2-oxoglutarate dehydrogenase complex component E2(gene name synonym)	psi-mi:"MI:0030"(cross-linking study)	Heublein et al. (2014)	imex:IM-26148|pubmed:25165143	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-16416465|imex:IM-26148-15	intact-miscore:0.77
